SN,2010,2012,2014
5905,1800,1300,1100
5906,1800,1300,1100
5907,1800,1300,1100
5908,1800,1300,1100
5909,1800,1300,1100
5910,1800,1300,1100
5911,1800,1300,1100
5912,1800,1300,1100
5913,1800,1300,1100
5914,1800,1300,1100
5915,1800,1300,1100
5916,1800,1300,1100
5917,1800,1300,1100
5918,1800,1300,1100
5919,1800,1300,1100
5920,1800,1300,1100
5921,1800,1300,1100
5922,1800,1300,1100
5923,1800,1300,1100
5924,1800,1300,1100
5925,1800,1300,1100
5926,1800,1300,1100
5927,1800,1300,1100
5928,1800,1300,1100
5929,1800,1300,1100
5930,1800,1300,1100
5931,1800,1300,1100
5932,1800,1300,1100
5933,1800,1300,1100
5934,1800,1300,1100
5935,1800,1300,1100
5936,1800,1300,1100
5937,1800,1300,1100
5938,1800,1300,1100
5939,1800,1300,1100
5940,1800,1300,1100
5941,1800,1300,1100
5942,1800,1300,1100
5943,1800,1300,1100
5944,1800,1300,1100
5945,1800,1300,1100
5946,1800,1300,1100
5947,1800,1300,1100
5948,1800,1300,1100
5949,1800,1300,1100
5950,1800,1300,1100
5951,1800,1300,1100
5952,1800,1300,1100
5953,1800,1300,1100
5954,1800,1300,1100
5955,1800,1300,1100
5956,1800,1300,1100
5957,1800,1300,1100
5958,1800,1300,1100
5959,1800,1300,1100
5960,1800,1300,1100
5961,1800,1300,1100
5962,1800,1300,1100
5963,1800,1300,1100
5964,1800,1300,1100
5965,1800,1300,1100
5966,1800,1300,1100
5967,1800,1300,1100
5968,1800,1300,1100
5969,1800,1300,1100
5970,1800,1300,1100
5971,1800,1200,1100
5972,1800,1200,1100
5973,1800,1200,1100
5974,1800,1200,1100
5975,1800,1200,1100
5976,1800,1200,1100
5977,1800,1200,1100
5978,1800,1200,1100
5979,1800,1200,1100
5980,1800,1200,1100
5981,1800,1200,1100
5982,1800,1200,1100
5983,1800,1200,1100
5984,1800,1200,1100
5985,1800,1200,1100
5986,1800,1200,1100
5987,1800,1200,1100
5988,1800,1200,1100
5989,1800,1200,1100
5990,1800,1200,1100
5991,1800,1200,1100
5992,1800,1200,1100
5993,1800,1200,1100
5994,1800,1200,1100
5995,1800,1200,1100
5996,1800,1200,1100
5997,1800,1200,1100
5998,1800,1200,1100
5999,1800,1200,1100
6000,1800,1200,1100
6001,1800,1200,1100
6002,1800,1200,1100
6003,1800,1200,1100
6004,1800,1200,1100
6005,1800,1200,1100
6006,1800,1200,1100
6007,1800,1200,1100
6008,1800,1200,1100
6009,1700,1200,1100
6010,1700,1200,1100
6011,1700,1200,1100
6012,1700,1200,1100
6013,1700,1200,1100
6014,1700,1200,1100
6015,1700,1200,1100
6016,1700,1200,1100
6017,1700,1200,1100
6018,1700,1200,1100
6019,1700,1200,1100
6020,1700,1200,1100
6021,1700,1200,1100
6022,1700,1200,1100
6023,1700,1200,1100
6024,1700,1200,1100
6025,1700,1200,1100
6026,1700,1200,1100
6027,1700,1200,1100
6028,1700,1200,1100
6029,1700,1200,1100
6030,1700,1200,1100
6031,1700,1200,1100
6032,1700,1200,1100
6033,1700,1200,1100
6034,1700,1200,1100
6035,1700,1200,1100
6036,1700,1200,1100
6037,1700,1200,1100
6038,1700,1200,1100
6039,1700,1200,1100
6040,1700,1200,1100
6041,1700,1200,1100
6042,1700,1200,1100
6043,1700,1200,1100
6044,1700,1200,1100
6045,1700,1200,1100
6046,1700,1200,1100
6047,1700,1200,1100
6048,1700,1200,1100
6049,1700,1200,1100
6050,1700,1200,1100
6051,1700,1200,1100
6052,1700,1200,1100
6053,1700,1200,1100
6054,1700,1200,1100
6055,1700,1200,1100
6056,1700,1200,1100
6057,1700,1200,1100
6058,1700,1200,1100
6059,1700,1200,1100
6060,1700,1200,1100
6061,1700,1200,1100
6062,1700,1200,1100
6063,1700,1200,1100
6064,1700,1200,1100
6065,1700,1200,1100
6066,1700,1200,1100
6067,1700,1200,1100
6068,1700,1200,1100
6069,1700,1200,1100
6070,1700,1200,1100
6071,1700,1200,1100
6072,1700,1200,1100
6073,1700,1200,1100
6074,1700,1200,1100
6075,1700,1200,1100
6076,1700,1200,1100
6077,1700,1200,1100
6078,1700,1200,1100
6079,1700,1200,1100
6080,1700,1200,1100
6081,1700,1200,1100
6082,1700,1200,1100
6083,1700,1200,1100
6084,1700,1200,1100
6085,1700,1200,1100
6086,1700,1200,1100
6087,1700,1200,1100
6088,1700,1200,1100
6089,1700,1200,1100
6090,1700,1200,1100
6091,1700,1200,1100
6092,1700,1200,1100
6093,1700,1200,1100
6094,1700,1200,1100
6095,1700,1200,1100
6096,1700,1200,1100
6097,1700,1200,1100
6098,1700,1200,1100
6099,1700,1200,1100
6100,1700,1200,1100
6101,1700,1200,1100
6102,1700,1200,1100
6103,1700,1200,1100
6104,1700,1200,1100
6105,1700,1200,1100
6106,1700,1200,1100
6107,1700,1200,1100
6108,1700,1200,1100
6109,1700,1200,1100
6110,1700,1200,1100
6111,1700,1200,1100
6112,1600,1200,1100
6113,1600,1200,1100
6114,1600,1200,1100
6115,1600,1200,1100
6116,1600,1200,1100
6117,1600,1200,1100
6118,1600,1200,1100
6119,1600,1200,1100
6120,1600,1200,1100
6121,1600,1200,1100
6122,1600,1200,1100
6123,1600,1200,1100
6124,1600,1200,1100
6125,1600,1200,1100
6126,1600,1200,1100
6127,1600,1200,1100
6128,1600,1200,1100
6129,1600,1200,1100
6130,1600,1200,1100
6131,1600,1183,1100
6132,1600,1100,1100
6133,1600,1100,1100
6134,1600,1100,1100
6135,1600,1100,1100
6136,1600,1100,1100
6137,1600,1100,1100
6138,1600,1100,1100
6139,1600,1100,1100
6140,1600,1100,1100
6141,1600,1100,1100
6142,1600,1100,1100
6143,1600,1100,1100
6144,1600,1100,1100
6145,1600,1100,1100
6146,1600,1100,1100
6147,1600,1100,1100
6148,1600,1100,1100
6149,1600,1100,1100
6150,1600,1100,1100
6151,1600,1100,1100
6152,1600,1100,1100
6153,1600,1100,1100
6154,1600,1100,1100
6155,1600,1100,1100
6156,1600,1100,1100
6157,1600,1100,1100
6158,1600,1100,1100
6159,1600,1100,1100
6160,1600,1100,1100
6161,1600,1100,1100
6162,1600,1100,1100
6163,1600,1100,1100
6164,1600,1100,1100
6165,1600,1100,1100
6166,1600,1100,1100
6167,1600,1100,1100
6168,1600,1100,1100
6169,1600,1100,1100
6170,1600,1100,1100
6171,1600,1100,1100
6172,1600,1100,1100
6173,1600,1100,1100
6174,1600,1100,1100
6175,1600,1100,1100
6176,1600,1100,1100
6177,1600,1100,1100
6178,1600,1100,1100
6179,1600,1100,1100
6180,1600,1100,1100
6181,1600,1100,1100
6182,1600,1100,1100
6183,1600,1100,1100
6184,1600,1100,1100
6185,1600,1100,1100
6186,1600,1100,1100
6187,1600,1100,1100
6188,1600,1100,1100
6189,1600,1100,1100
6190,1600,1100,1100
6191,1600,1100,1100
6192,1600,1100,1100
6193,1600,1100,1100
6194,1600,1100,1100
6195,1600,1100,1100
6196,1600,1100,1100
6197,1600,1100,1100
6198,1600,1100,1100
6199,1600,1100,1100
6200,1600,1100,1100
6201,1600,1100,1100
6202,1600,1100,1100
6203,1600,1100,1100
6204,1600,1100,1100
6205,1600,1100,1100
6206,1500,1100,1100
6207,1500,1100,1100
6208,1500,1100,1100
6209,1500,1100,1100
6210,1500,1100,1100
6211,1500,1100,1100
6212,1500,1100,1100
6213,1500,1100,1100
6214,1500,1100,1100
6215,1500,1100,1100
6216,1500,1100,1100
6217,1500,1100,1100
6218,1500,1100,1100
6219,1500,1100,1100
6220,1500,1100,1100
6221,1500,1100,1100
6222,1500,1100,1100
6223,1500,1100,1100
6224,1500,1100,1100
6225,1500,1100,1100
6226,1500,1100,1100
6227,1500,1100,1100
6228,1500,1100,1100
6229,1500,1100,1100
6230,1500,1100,1100
6231,1500,1100,1100
6232,1500,1100,1100
6233,1500,1100,1100
6234,1500,1100,1100
6235,1500,1100,1100
6236,1500,1100,1100
6237,1500,1100,1100
6238,1500,1100,1100
6239,1500,1100,1100
6240,1500,1100,1100
6241,1500,1100,1100
6242,1500,1100,1100
6243,1500,1100,1100
6244,1500,1100,1100
6245,1500,1100,1100
6246,1500,1100,1100
6247,1500,1100,1100
6248,1500,1100,1100
6249,1500,1100,1100
6250,1500,1100,1100
6251,1500,1100,1100
6252,1500,1100,1100
6253,1500,1100,1100
6254,1500,1100,1100
6255,1500,1100,1100
6256,1500,1100,1100
6257,1500,1100,1100
6258,1500,1100,1100
6259,1500,1100,1100
6260,1500,1100,1100
6261,1500,1100,1100
6262,1500,1100,1100
6263,1500,1100,1100
6264,1500,1100,1100
6265,1500,1100,1100
6266,1500,1100,1100
6267,1500,1100,1100
6268,1500,1100,1100
6269,1500,1100,1100
6270,1500,1100,1100
6271,1500,1100,1100
6272,1500,1100,1100
6273,1500,1100,1100
6274,1500,1100,1100
6275,1500,1100,1100
6276,1500,1100,1100
6277,1500,1100,1100
6278,1500,1100,1100
6279,1500,1100,1100
6280,1500,1100,1100
6281,1500,1100,1100
6282,1500,1100,1100
6283,1500,1100,1100
6284,1500,1100,1100
6285,1500,1100,1100
6286,1500,1100,1100
6287,1500,1100,1100
6288,1500,1100,1100
6289,1500,1100,1100
6290,1500,1083,1100
6291,1500,1067,1096
6292,1500,1067,1087
6293,1500,1050,1078
6294,1500,1050,1068
6295,1500,1033,1059
6296,1500,1000,1050
6297,1500,1000,1041
6298,1500,1000,1031
6299,1500,1000,1022
6300,1500,1000,1013
6301,1500,1000,1004
6302,1500,1000,1000
6303,1500,1000,1000
6304,1400,1000,1000
6305,1400,1000,1000
6306,1400,1000,1000
6307,1400,1000,1000
6308,1400,1000,1000
6309,1400,1000,1000
6310,1400,1000,1000
6311,1400,1000,1000
6312,1400,1000,1000
6313,1400,1000,1000
6314,1400,1000,1000
6315,1400,1000,1000
6316,1400,1000,1000
6317,1400,1000,1000
6318,1400,1000,1000
6319,1400,1000,1000
6320,1400,1000,1000
6321,1400,1000,1000
6322,1400,1000,1000
6323,1400,1000,1000
6324,1400,1000,1000
6325,1400,1000,1000
6326,1400,1000,1000
6327,1400,1000,1000
6328,1400,1000,1000
6329,1400,1000,1000
6330,1400,1000,1000
6331,1400,1000,1000
6332,1400,1000,1000
6333,1400,1000,1000
6334,1400,1000,1000
6335,1400,1000,1000
6336,1400,1000,1000
6337,1400,1000,1000
6338,1400,1000,1000
6339,1400,1000,1000
6340,1400,1000,1000
6341,1400,1000,1000
6342,1400,1000,1000
6343,1400,1000,1000
6344,1400,1000,1000
6345,1400,1000,1000
6346,1400,1000,1000
6347,1400,1000,1000
6348,1400,1000,1000
6349,1400,1000,1000
6350,1400,1000,1000
6351,1400,1000,1000
6352,1400,1000,1000
6353,1400,1000,1000
6354,1400,1000,1000
6355,1400,1000,1000
6356,1400,1000,1000
6357,1400,1000,1000
6358,1400,1000,1000
6359,1400,1000,1000
6360,1400,1000,1000
6361,1400,1000,1000
6362,1400,1000,1000
6363,1400,1000,1000
6364,1400,1000,1000
6365,1400,1000,1000
6366,1400,1000,1000
6367,1400,1000,1000
6368,1400,1000,1000
6369,1400,1000,1000
6370,1400,1000,1000
6371,1400,1000,1000
6372,1400,1000,1000
6373,1400,1000,1000
6374,1400,1000,1000
6375,1400,1000,1000
6376,1400,1000,1000
6377,1400,1000,1000
6378,1400,1000,1000
6379,1400,1000,1000
6380,1400,1000,1000
6381,1400,1000,1000
6382,1400,1000,1000
6383,1400,1000,1000
6384,1400,1000,1000
6385,1400,1000,1000
6386,1400,1000,1000
6387,1400,1000,1000
6388,1400,1000,1000
6389,1400,1000,1000
6390,1400,1000,1000
6391,1400,1000,1000
6392,1400,1000,1000
6393,1400,1000,1000
6394,1400,1000,1000
6395,1400,1000,1000
6396,1400,1000,1000
6397,1400,1000,1000
6398,1400,1000,1000
6399,1400,1000,1000
6400,1400,1000,1000
6401,1400,1000,1000
6402,1400,1000,1000
6403,1400,1000,1000
6404,1400,1000,1000
6405,1400,1000,1000
6406,1400,1000,1000
6407,1400,1000,1000
6408,1400,1000,1000
6409,1400,1000,1000
6410,1400,1000,1000
6411,1400,1000,1000
6412,1400,1000,1000
6413,1400,1000,1000
6414,1400,1000,1000
6415,1400,1000,1000
6416,1400,1000,1000
6417,1400,1000,1000
6418,1400,1000,1000
6419,1400,1000,1000
6420,1400,1000,1000
6421,1400,1000,1000
6422,1400,1000,1000
6423,1400,1000,1000
6424,1400,1000,1000
6425,1400,1000,1000
6426,1400,1000,1000
6427,1400,1000,1000
6428,1300,1000,1000
6429,1300,1000,1000
6430,1300,1000,1000
6431,1300,1000,1000
6432,1300,1000,1000
6433,1300,1000,1000
6434,1300,1000,1000
6435,1300,1000,1000
6436,1300,1000,1000
6437,1300,1000,1000
6438,1300,1000,1000
6439,1300,1000,1000
6440,1300,1000,1000
6441,1300,1000,1000
6442,1300,1000,1000
6443,1300,1000,1000
6444,1300,1000,1000
6445,1300,1000,1000
6446,1300,1000,1000
6447,1300,1000,1000
6448,1300,1000,1000
6449,1300,1000,1000
6450,1300,1000,1000
6451,1300,1000,1000
6452,1300,1000,1000
6453,1300,1000,1000
6454,1300,1000,1000
6455,1300,1000,1000
6456,1300,1000,1000
6457,1300,1000,1000
6458,1300,1000,1000
6459,1300,1000,1000
6460,1300,1000,1000
6461,1300,1000,1000
6462,1300,1000,1000
6463,1300,1000,1000
6464,1300,1000,1000
6465,1300,1000,1000
6466,1300,1000,1000
6467,1300,1000,1000
6468,1300,1000,1000
6469,1300,1000,1000
6470,1300,1000,1000
6471,1300,1000,1000
6472,1300,1000,1000
6473,1300,1000,1000
6474,1300,1000,1000
6475,1300,1000,1000
6476,1300,1000,1000
6477,1300,1000,1000
6478,1300,1000,1000
6479,1300,1000,1000
6480,1300,1000,1000
6481,1300,1000,1000
6482,1300,1000,1000
6483,1300,1000,1000
6484,1300,1000,1000
6485,1300,1000,1000
6486,1300,1000,1000
6487,1300,1000,1000
6488,1300,1000,1000
6489,1300,1000,1000
6490,1300,1000,1000
6491,1300,1000,1000
6492,1300,1000,1000
6493,1300,1000,1000
6494,1300,1000,1000
6495,1300,1000,1000
6496,1300,1000,1000
6497,1300,1000,1000
6498,1300,1000,1000
6499,1300,1000,1000
6500,1300,1000,1000
6501,1300,1000,1000
6502,1300,1000,1000
6503,1300,1000,1000
6504,1300,1000,1000
6505,1300,1000,1000
6506,1300,1000,1000
6507,1300,1000,1000
6508,1300,1000,1000
6509,1300,1000,1000
6510,1300,1000,1000
6511,1300,1000,1000
6512,1300,983,1000
6513,1300,983,1000
6514,1300,967,1000
6515,1300,950,1000
6516,1300,917,1000
6517,1300,900,1000
6518,1300,900,1000
6519,1300,900,1000
6520,1300,900,1000
6521,1300,900,1000
6522,1300,900,1000
6523,1300,900,1000
6524,1300,900,1000
6525,1300,900,1000
6526,1300,900,1000
6527,1300,900,1000
6528,1300,900,1000
6529,1300,900,1000
6530,1300,900,1000
6531,1300,900,1000
6532,1300,900,1000
6533,1300,900,1000
6534,1300,900,1000
6535,1300,900,1000
6536,1300,900,1000
6537,1300,900,1000
6538,1300,900,1000
6539,1200,900,1000
6540,1200,900,1000
6541,1200,900,1000
6542,1200,900,1000
6543,1200,900,1000
6544,1200,900,1000
6545,1200,900,1000
6546,1200,900,1000
6547,1200,900,1000
6548,1200,900,1000
6549,1200,900,1000
6550,1200,900,1000
6551,1200,900,1000
6552,1200,900,1000
6553,1200,900,1000
6554,1200,900,1000
6555,1200,900,1000
6556,1200,900,1000
6557,1200,900,1000
6558,1200,900,1000
6559,1200,900,1000
6560,1200,900,1000
6561,1200,900,1000
6562,1200,900,1000
6563,1200,900,1000
6564,1200,900,1000
6565,1200,900,1000
6566,1200,900,1000
6567,1200,900,1000
6568,1200,900,1000
6569,1200,900,1000
6570,1200,900,1000
6571,1200,900,1000
6572,1200,900,1000
6573,1200,900,1000
6574,1200,900,1000
6575,1200,900,1000
6576,1200,900,1000
6577,1200,900,1000
6578,1200,900,1000
6579,1200,900,1000
6580,1200,900,1000
6581,1200,900,1000
6582,1200,900,1000
6583,1200,900,1000
6584,1200,900,1000
6585,1200,900,1000
6586,1200,900,1000
6587,1200,900,1000
6588,1200,900,1000
6589,1200,900,1000
6590,1200,900,1000
6591,1200,900,1000
6592,1200,900,1000
6593,1200,900,1000
6594,1200,900,1000
6595,1200,900,1000
6596,1200,900,1000
6597,1200,900,1000
6598,1200,900,1000
6599,1200,900,1000
6600,1200,900,1000
6601,1200,900,1000
6602,1200,900,1000
6603,1200,900,1000
6604,1200,900,1000
6605,1200,900,1000
6606,1200,900,1000
6607,1200,900,1000
6608,1200,900,1000
6609,1200,900,1000
6610,1200,900,1000
6611,1200,900,1000
6612,1200,900,1000
6613,1200,900,1000
6614,1200,900,1000
6615,1200,900,1000
6616,1200,900,1000
6617,1200,900,1000
6618,1200,900,1000
6619,1200,900,1000
6620,1200,900,1000
6621,1200,900,1000
6622,1200,900,1000
6623,1200,900,1000
6624,1200,900,1000
6625,1200,900,1000
6626,1200,900,1000
6627,1200,900,1000
6628,1200,900,1000
6629,1200,900,1000
6630,1200,900,1000
6631,1200,900,1000
6632,1200,900,1000
6633,1200,900,1000
6634,1200,900,1000
6635,1200,900,1000
6636,1200,900,1000
6637,1200,900,1000
6638,1200,900,1000
6639,1200,900,1000
6640,1200,900,1000
6641,1200,900,1000
6642,1200,900,1000
6643,1200,900,1000
6644,1200,900,1000
6645,1200,900,1000
6646,1200,900,1000
6647,1200,900,1000
6648,1200,900,1000
6649,1200,900,1000
6650,1200,900,1000
6651,1200,900,1000
6652,1200,900,994
6653,1200,900,985
6654,1200,900,976
6655,1200,900,967
6656,1200,900,957
6657,1200,900,950
6658,1200,900,948
6659,1200,900,939
6660,1200,900,930
6661,1200,900,921
6662,1200,900,911
6663,1200,900,902
6664,1200,900,900
6665,1200,900,900
6666,1200,900,900
6667,1200,900,900
6668,1200,900,900
6669,1200,900,900
6670,1200,900,900
6671,1200,900,900
6672,1200,900,900
6673,1200,900,900
6674,1200,900,900
6675,1200,900,900
6676,1200,900,900
6677,1200,900,900
6678,1200,900,900
6679,1200,900,900
6680,1200,900,900
6681,1200,900,900
6682,1200,900,900
6683,1200,900,900
6684,1200,900,900
6685,1200,900,900
6686,1200,900,900
6687,1200,900,900
6688,1200,900,900
6689,1200,900,900
6690,1200,900,900
6691,1200,900,900
6692,1200,900,900
6693,1200,900,900
6694,1200,900,900
6695,1200,900,900
6696,1200,900,900
6697,1200,900,900
6698,1200,900,900
6699,1200,900,900
6700,1200,900,900
6701,1200,900,900
6702,1200,900,900
6703,1200,900,900
6704,1100,900,900
6705,1100,900,900
6706,1100,900,900
6707,1100,900,900
6708,1100,900,900
6709,1100,900,900
6710,1100,900,900
6711,1100,900,900
6712,1100,900,900
6713,1100,900,900
6714,1100,900,900
6715,1100,900,900
6716,1100,900,900
6717,1100,900,900
6718,1100,900,900
6719,1100,900,900
6720,1100,900,900
6721,1100,900,900
6722,1100,900,900
6723,1100,900,900
6724,1100,900,900
6725,1100,900,900
6726,1100,900,900
6727,1100,900,900
6728,1100,900,900
6729,1100,900,900
6730,1100,900,900
6731,1100,900,900
6732,1100,900,900
6733,1100,900,900
6734,1100,900,900
6735,1100,900,900
6736,1100,900,900
6737,1100,883,900
6738,1100,867,900
6739,1100,867,900
6740,1100,850,900
6741,1100,833,900
6742,1100,817,900
6743,1100,800,900
6744,1100,800,900
6745,1100,800,900
6746,1100,800,900
6747,1100,800,900
6748,1100,800,900
6749,1100,800,900
6750,1100,800,900
6751,1100,800,900
6752,1100,800,900
6753,1100,800,900
6754,1100,800,900
6755,1100,800,900
6756,1100,800,900
6757,1100,800,900
6758,1100,800,900
6759,1100,800,900
6760,1100,800,900
6761,1100,800,900
6762,1100,800,900
6763,1100,800,900
6764,1100,800,900
6765,1100,800,900
6766,1100,800,900
6767,1100,800,900
6768,1100,800,900
6769,1100,800,900
6770,1100,800,900
6771,1100,800,900
6772,1100,800,900
6773,1100,800,900
6774,1100,800,900
6775,1100,800,900
6776,1100,800,900
6777,1100,800,900
6778,1100,800,900
6779,1100,800,900
6780,1100,800,900
6781,1100,800,900
6782,1100,800,900
6783,1100,800,900
6784,1100,800,900
6785,1100,800,900
6786,1100,800,900
6787,1100,800,900
6788,1100,800,900
6789,1100,800,900
6790,1100,800,900
6791,1100,800,900
6792,1100,800,900
6793,1100,800,900
6794,1100,800,900
6795,1100,800,900
6796,1100,800,900
6797,1100,800,900
6798,1100,800,900
6799,1100,800,900
6800,1100,800,900
6801,1100,800,900
6802,1100,800,900
6803,1100,800,900
6804,1100,800,900
6805,1100,800,900
6806,1100,800,900
6807,1100,800,900
6808,1100,800,900
6809,1100,800,900
6810,1100,800,900
6811,1100,800,900
6812,1100,800,900
6813,1100,800,900
6814,1100,800,900
6815,1100,800,900
6816,1100,800,900
6817,1100,800,900
6818,1100,800,900
6819,1100,800,900
6820,1100,800,900
6821,1100,800,900
6822,1100,800,900
6823,1100,800,900
6824,1100,800,900
6825,1100,800,900
6826,1100,800,900
6827,1100,800,900
6828,1100,800,900
6829,1100,800,900
6830,1100,800,900
6831,1100,800,900
6832,1100,800,900
6833,1100,800,900
6834,1100,800,900
6835,1100,800,900
6836,1100,800,900
6837,1100,800,900
6838,1100,800,900
6839,1100,800,900
6840,1100,800,900
6841,1100,800,900
6842,1100,800,900
6843,1100,800,900
6844,1100,800,900
6845,1100,800,900
6846,1100,800,900
6847,1100,800,900
6848,1100,800,900
6849,1100,800,900
6850,1100,800,900
6851,1100,800,900
6852,1100,800,900
6853,1100,800,900
6854,1100,800,900
6855,1100,800,900
6856,1100,800,900
6857,1100,800,900
6858,1100,800,900
6859,1100,800,900
6860,1100,800,900
6861,1100,800,900
6862,1100,800,900
6863,1100,800,900
6864,1100,800,900
6865,1100,800,900
6866,1100,800,900
6867,1100,800,900
6868,1100,800,900
6869,1000,800,900
6870,1000,800,900
6871,1000,800,900
6872,1000,800,900
6873,1000,800,900
6874,1000,800,900
6875,1000,800,900
6876,1000,800,900
6877,1000,800,900
6878,1000,800,900
6879,1000,800,900
6880,1000,800,900
6881,1000,800,900
6882,1000,800,900
6883,1000,800,900
6884,1000,800,900
6885,1000,800,900
6886,1000,800,900
6887,1000,800,900
6888,1000,800,900
6889,1000,800,900
6890,1000,800,900
6891,1000,800,900
6892,1000,800,900
6893,1000,800,900
6894,1000,800,900
6895,1000,800,900
6896,1000,800,900
6897,1000,800,900
6898,1000,800,900
6899,1000,800,900
6900,1000,800,900
6901,1000,800,900
6902,1000,800,900
6903,1000,800,900
6904,1000,800,900
6905,1000,800,900
6906,1000,800,900
6907,1000,800,900
6908,1000,800,900
6909,1000,800,900
6910,1000,800,900
6911,1000,800,900
6912,1000,800,900
6913,1000,800,900
6914,1000,800,900
6915,1000,800,900
6916,1000,800,900
6917,1000,800,900
6918,1000,800,900
6919,1000,800,900
6920,1000,800,900
6921,1000,800,900
6922,1000,800,893
6923,1000,800,884
6924,1000,800,874
6925,1000,800,865
6926,1000,800,856
6927,1000,800,847
6928,1000,800,837
6929,1000,800,828
6930,1000,800,819
6931,1000,800,817
6932,1000,800,810
6933,1000,800,800
6934,1000,800,800
6935,1000,800,800
6936,1000,800,800
6937,1000,800,800
6938,1000,800,800
6939,1000,800,800
6940,1000,800,800
6941,1000,800,800
6942,1000,800,800
6943,1000,800,800
6944,1000,800,800
6945,1000,800,800
6946,1000,800,800
6947,1000,800,800
6948,1000,800,800
6949,1000,800,800
6950,1000,800,800
6951,1000,800,800
6952,1000,800,800
6953,1000,800,800
6954,1000,800,800
6955,1000,800,800
6956,1000,800,800
6957,1000,800,800
6958,1000,800,800
6959,1000,800,800
6960,1000,800,800
6961,1000,800,800
6962,1000,800,800
6963,1000,800,800
6964,1000,800,800
6965,1000,800,800
6966,1000,800,800
6967,1000,800,800
6968,1000,800,800
6969,1000,800,800
6970,1000,800,800
6971,1000,800,800
6972,1000,800,800
6973,1000,800,800
6974,1000,800,800
6975,1000,800,800
6976,1000,800,800
6977,1000,800,800
6978,1000,800,800
6979,1000,800,800
6980,1000,800,800
6981,1000,800,800
6982,1000,800,800
6983,1000,800,800
6984,1000,800,800
6985,1000,800,800
6986,1000,800,800
6987,1000,800,800
6988,1000,800,800
6989,1000,800,800
6990,1000,800,800
6991,1000,800,800
6992,1000,800,800
6993,1000,800,800
6994,1000,800,800
6995,1000,800,800
6996,1000,800,800
6997,1000,800,800
6998,1000,800,800
6999,1000,800,800
7000,1000,800,800
7001,1000,800,800
7002,1000,800,800
7003,1000,800,800
7004,1000,800,800
7005,1000,800,800
7006,1000,800,800
7007,1000,800,800
7008,1000,800,800
7009,1000,800,800
7010,1000,800,800
7011,1000,800,800
7012,1000,800,800
7013,1000,800,800
7014,1000,800,800
7015,1000,800,800
7016,1000,800,800
7017,1000,800,800
7018,1000,800,800
7019,1000,783,800
7020,1000,783,800
7021,1000,767,800
7022,1000,733,800
7023,1000,733,800
7024,1000,733,800
7025,1000,733,800
7026,1000,717,800
7027,1000,700,800
7028,1000,700,800
7029,1000,700,800
7030,1000,700,800
7031,1000,700,800
7032,1000,700,800
7033,1000,700,800
7034,1000,700,800
7035,1000,700,800
7036,1000,700,800
7037,1000,700,800
7038,1000,700,800
7039,1000,700,800
7040,1000,700,800
7041,1000,700,800
7042,1000,700,800
7043,1000,700,800
7044,1000,700,800
7045,1000,700,800
7046,1000,700,800
7047,1000,700,800
7048,1000,700,800
7049,1000,700,800
7050,1000,700,800
7051,1000,700,800
7052,1000,700,800
7053,1000,700,800
7054,1000,700,800
7055,1000,700,800
7056,1000,700,800
7057,1000,700,800
7058,1000,700,800
7059,1000,700,800
7060,900,700,800
7061,900,700,800
7062,900,700,800
7063,900,700,800
7064,900,700,800
7065,900,700,800
7066,900,700,800
7067,900,700,800
7068,900,700,800
7069,900,700,800
7070,900,700,800
7071,900,700,800
7072,900,700,800
7073,900,700,800
7074,900,700,800
7075,900,700,800
7076,900,700,800
7077,900,700,800
7078,900,700,800
7079,900,700,800
7080,900,700,800
7081,900,700,800
7082,900,700,800
7083,900,700,800
7084,900,700,800
7085,900,700,800
7086,900,700,800
7087,900,700,800
7088,900,700,800
7089,900,700,800
7090,900,700,800
7091,900,700,800
7092,900,700,800
7093,900,700,800
7094,900,700,800
7095,900,700,800
7096,900,700,800
7097,900,700,800
7098,900,700,800
7099,900,700,800
7100,900,700,800
7101,900,700,800
7102,900,700,800
7103,900,700,800
7104,900,700,800
7105,900,700,800
7106,900,700,800
7107,900,700,800
7108,900,700,800
7109,900,700,800
7110,900,700,800
7111,900,700,800
7112,900,700,800
7113,900,700,800
7114,900,700,800
7115,900,700,800
7116,900,700,800
7117,900,700,800
7118,900,700,800
7119,900,700,800
7120,900,700,800
7121,900,700,800
7122,900,700,800
7123,900,700,800
7124,900,700,800
7125,900,700,800
7126,900,700,800
7127,900,700,800
7128,900,700,800
7129,900,700,800
7130,900,700,800
7131,900,700,800
7132,900,700,800
7133,900,700,800
7134,900,700,800
7135,900,700,800
7136,900,700,800
7137,900,700,800
7138,900,700,800
7139,900,700,800
7140,900,700,800
7141,900,700,800
7142,900,700,800
7143,900,700,800
7144,900,700,800
7145,900,700,800
7146,900,700,800
7147,900,700,800
7148,900,700,800
7149,900,700,791
7150,900,700,783
7151,900,700,782
7152,900,700,773
7153,900,700,767
7154,900,700,763
7155,900,700,733
7156,900,700,733
7157,900,700,717
7158,900,700,700
7159,900,700,700
7160,900,700,700
7161,900,700,700
7162,900,700,700
7163,900,700,700
7164,900,700,700
7165,900,700,700
7166,900,700,700
7167,900,700,700
7168,900,700,700
7169,900,700,700
7170,900,700,700
7171,900,700,700
7172,900,700,700
7173,900,700,700
7174,900,700,700
7175,900,700,700
7176,900,700,700
7177,900,700,700
7178,900,700,700
7179,900,700,700
